Date,Open,High,Low,Close,Adj Close,Volume
2018-09-19,48638.796875,49280.070313,46498.449219,48210.777344,48210.777344,37887894720
2018-09-20,48275.699219,51965.710938,47659.929688,51255.093750,51255.093750,41510684483
2018-09-21,51454.492188,56998.597656,50569.070313,56174.042969,56174.042969,67226634544
2018-09-22,56321.617188,56875.328125,52715.113281,54912.585938,54912.585938,46408187714
2018-09-23,54899.078125,56748.347656,53813.457031,54985.003906,54985.003906,43235031867
2018-09-24,54902.636719,55255.230469,51838.136719,52238.785156,52238.785156,43466179161
2018-09-25,52128.234375,52144.285156,48447.937500,50303.855469,50303.855469,46837703557
2018-09-26,50255.953125,61131.941406,49046.800781,58169.152344,58169.152344,96561645325
2018-09-27,58037.578125,66128.453125,58029.683594,63989.199219,63989.199219,122809692967
2018-09-28,64445.187500,65001.460938,60585.664063,61375.968750,61375.968750,76608004319
2018-09-29,61277.171875,62924.171875,58461.417969,61040.472656,61040.472656,66065484898
2018-09-30,61000.910156,62017.667969,59224.253906,60309.703125,60309.703125,54340019071
2018-10-01,60504.656250,61488.937500,59528.582031,60516.812500,60516.812500,51397013684
2018-10-02,60544.054688,62391.066406,60061.687500,60570.906250,60570.906250,60914612578
2018-10-03,60385.875000,60396.503906,57909.191406,58922.347656,58922.347656,58681287689
2018-10-04,59181.386719,60611.656250,58151.324219,58449.824219,58449.824219,53181786132
2018-10-05,58548.714844,59409.843750,58058.402344,59208.984375,59208.984375,43774342942
